Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000033352,Map2k4,Gene Expression,0.005044405112077574,0.2631731312535366,0.8540124724840867,788,0.14183244925776384,701
ENSMUSG00000039463,Slc9a8,Gene Expression,0.00504433419176689,0.26332643069013173,0.8540124724840867,1234,0.22948788147145452,1037
ENSMUSG00000026611,Spata17,Gene Expression,0.00504422610724061,0.24734065616347967,0.8326674344070445,28,0.00523896468758476,28
ENSMUSG00000068697,Myoz1,Gene Expression,0.005043189703074719,0.2390978410897049,0.8197121616051938,13,0.002542150187305625,13
ENSMUSG00000030521,Mphosph10,Gene Expression,0.005043152164688345,0.26299495749933,0.8540124724840867,444,0.08461687305187719,413
ENSMUSG00000025959,Klf7,Gene Expression,0.005042023042148826,0.26305605277761135,0.8540124724840867,473,0.08761225065169677,437
ENSMUSG00000020257,Wdr82,Gene Expression,0.005041142784765688,0.2637205061772363,0.8540124724840867,2145,0.38691073410084276,1635
ENSMUSG00000057003,Myh4,Gene Expression,0.005040375760514266,0.24129050455743029,0.8223211126152203,14,0.0026236102783615918,14
ENSMUSG00000116048,Sept2,Gene Expression,0.005038260219819946,0.26403516651623216,0.8541701338483352,3964,0.7238005306102487,2517
ENSMUSG00000023990,Tfeb,Gene Expression,0.005037356830467134,0.2629255895997902,0.8540124724840867,250,0.04460569757003892,240
ENSMUSG00000046862,Pramef8,Gene Expression,0.0050356340221540345,0.26288761551764184,0.8540124724840867,208,0.03691687651875208,200
ENSMUSG00000035673,Sbno2,Gene Expression,0.005035272925913157,0.2639401013810643,0.8541701338483352,709,0.1374585849127846,646
ENSMUSG00000000711,Rab5b,Gene Expression,0.005033592635012135,0.26441431392380155,0.8547428979886205,2339,0.42998090443431697,1760
ENSMUSG00000028070,Naxe,Gene Expression,0.005033291464938909,0.2644683602010325,0.8547741648578001,2893,0.5360594688738141,2049
ENSMUSG00000015222,Map2,Gene Expression,0.005029388749452165,0.26212654100237764,0.8540124724840867,108,0.020005519563656492,107
ENSMUSG00000118537,Shld3,Gene Expression,0.005028463697182929,0.25951234622673613,0.8499172398470735,60,0.012453808145684368,59
ENSMUSG00000047789,Slc38a9,Gene Expression,0.0050269429203109025,0.26404662744108465,0.8541701338483352,290,0.056311094485174705,276
ENSMUSG00000024831,Ighmbp2,Gene Expression,0.0050265238447357655,0.2637450136950543,0.8540124724840867,203,0.039167890774922866,195
ENSMUSG00000032078,Zpr1,Gene Expression,0.005022616739923506,0.26535435968166166,0.8564728324907357,1584,0.29995457347983623,1300
ENSMUSG00000042797,Aqp11,Gene Expression,0.0050225585587614025,0.2653648076196444,0.8564728324907357,1520,0.27813608819832414,1261
ENSMUSG00000092607,Scnm1,Gene Expression,0.005020944451474381,0.26525603889525007,0.8564577735902116,685,0.1273864340878577,626
ENSMUSG00000021260,Hhipl1,Gene Expression,0.005019117506532745,0.2608498335643237,0.8518533343193567,68,0.012657081438876717,65
ENSMUSG00000025869,Nop16,Gene Expression,0.0050179430329688746,0.26571480173339634,0.8567583036820355,1120,0.20355594320041953,961
ENSMUSG00000007872,Id3,Gene Expression,0.005017516961872318,0.26592267298630046,0.857030023378803,4227,0.7885974996064672,2634
ENSMUSG00000042821,Snai1,Gene Expression,0.005017396973576139,0.26328635457488225,0.8540124724840867,131,0.022518605087915543,123
ENSMUSG00000027714,Exosc9,Gene Expression,0.005015983434726698,0.2654834747653776,0.8565134403664508,441,0.07924837700938012,417
ENSMUSG00000026176,Ctdsp1,Gene Expression,0.00501596444003445,0.2660691818870975,0.8571611232110694,8228,1.5300973942373017,3730
ENSMUSG00000024772,Ehd1,Gene Expression,0.005015699734633248,0.2659873710888814,0.8570951370500371,1481,0.26493990103162496,1197
ENSMUSG00000029405,G3bp2,Gene Expression,0.005014893012852374,0.2660968445622278,0.8571611232110694,1803,0.3384338246301283,1467
ENSMUSG00000014767,Tbp,Gene Expression,0.0050115290947327015,0.2648973777547745,0.8557300331528125,193,0.0351392342183909,182
ENSMUSG00000041180,Hectd2,Gene Expression,0.005011175589492897,0.2635777219711022,0.8540124724840867,112,0.020569082845625114,108
ENSMUSG00000043510,Hscb,Gene Expression,0.005010976668922102,0.26549560049982235,0.8565134403664508,261,0.04852193390525928,250
ENSMUSG00000029998,Pcyox1,Gene Expression,0.005009938916880313,0.2666347609956321,0.8581763410290495,5645,1.0304498287777903,3136
ENSMUSG00000023845,Lnpep,Gene Expression,0.0050097869770551785,0.2664406493625411,0.8581251009313876,1021,0.18468524547099352,890
ENSMUSG00000025917,Cops5,Gene Expression,0.005007798566286233,0.26681074417172423,0.8585154554793699,3349,0.6267321304658422,2302
ENSMUSG00000070332,Trim80,Gene Expression,0.005004663194788647,0.2626043122109878,0.8540124724840867,70,0.014357240814134413,68
ENSMUSG00000038473,Nos1ap,Gene Expression,0.005003428375145779,0.26539408903790696,0.8564728324907357,168,0.03206701250473693,160
ENSMUSG00000003484,Cyp4f18,Gene Expression,0.005002748711731841,0.26393845133845417,0.8541701338483352,94,0.017514192502413116,90
ENSMUSG00000005846,Rsl1d1,Gene Expression,0.005000750181222441,0.26732198572194266,0.8586612971541282,1235,0.22856643614817748,1054
ENSMUSG00000041062,Mslnl,Gene Expression,0.0050007473044224125,0.2466373835618012,0.8316981153342642,15,0.0026680804742088187,15
ENSMUSG00000075229,Ccdc58,Gene Expression,0.004999781311093249,0.2675430489580133,0.8588038247089168,3301,0.6085132133998381,2272
ENSMUSG00000030589,Rasgrp4,Gene Expression,0.004998064511621946,0.26355558345563246,0.8540124724840867,69,0.013857555727084747,69
ENSMUSG00000035057,Mgat4d,Gene Expression,0.00499779945604161,0.2519037845206846,0.8408517840677026,20,0.004017118003665872,20
ENSMUSG00000027624,Epb41l1,Gene Expression,0.004992512221636213,0.2671416306463055,0.8585167219118757,257,0.04647659338150762,248
ENSMUSG00000102758,Naaladl2,Gene Expression,0.004992380639248346,0.267454071687939,0.8586612971541282,351,0.06511874281080778,336
ENSMUSG00000022436,Sh3bp1,Gene Expression,0.004989360378989948,0.2674492666740991,0.8586612971541282,283,0.054407475142276285,268
ENSMUSG00000032690,Oas2,Gene Expression,0.004988016218050984,0.2676486963465483,0.8589998063518094,290,0.05490349099326726,282
ENSMUSG00000015243,Abca1,Gene Expression,0.004987977832841529,0.2686462187162717,0.8611381529937999,4223,0.7645078426577994,2603
ENSMUSG00000021193,Pitrm1,Gene Expression,0.004987394484040603,0.268598995329941,0.8611381529937999,1598,0.3045047655974884,1323
ENSMUSG00000025651,Uqcrc1,Gene Expression,0.004986701995292651,0.26874032231312395,0.8611381529937999,11034,2.0096608190065086,4109
ENSMUSG00000031093,Dock11,Gene Expression,0.0049845140057226435,0.2657494089446173,0.8567583036820355,98,0.017374044669018776,97
ENSMUSG00000026839,Upp2,Gene Expression,0.004984441438124075,0.26894082585322643,0.8611381529937999,2710,0.5053162386757789,1969
ENSMUSG00000025862,Stag2,Gene Expression,0.004984320923630995,0.2689050669180064,0.8611381529937999,1831,0.3323046000732926,1456
ENSMUSG00000034432,Cops8,Gene Expression,0.004981313011917428,0.2692055476776074,0.8615318698669157,1999,0.35758454740658147,1544
ENSMUSG00000015745,Plekho1,Gene Expression,0.004980269930492374,0.2688645632428277,0.8611381529937999,531,0.09805495861164493,502
ENSMUSG00000041688,Amot,Gene Expression,0.004980052727060149,0.26723321295040936,0.8586612971541282,146,0.027392062877804376,141
ENSMUSG00000043621,Ubxn10,Gene Expression,0.0049783732947844845,0.24639965898472926,0.8313884447403818,12,0.0026165750870300796,12
ENSMUSG00000042751,Nmnat2,Gene Expression,0.004977335217625633,0.2591031514521416,0.8498389249825647,30,0.005240887401800407,30
ENSMUSG00000070691,Runx3,Gene Expression,0.00497733393522087,0.2670774302157062,0.8585154554793699,133,0.023617910437064123,128
ENSMUSG00000031608,Galnt7,Gene Expression,0.004973027211708051,0.26709606560758226,0.8585154554793699,112,0.019522159235189226,108
ENSMUSG00000020709,Adap2,Gene Expression,0.004972426604964377,0.26944166496617905,0.8617391320344524,426,0.07501664392937582,399
ENSMUSG00000025726,Slc28a1,Gene Expression,0.0049706261196109935,0.2553418693551017,0.8439445998087818,19,0.003933783622320327,19
ENSMUSG00000011382,Dhdh,Gene Expression,0.0049679027002118795,0.2704813437087943,0.8633866568909497,3136,0.5770474452033106,2178
ENSMUSG00000049804,Armcx4,Gene Expression,0.004964772324227125,0.26911272280929865,0.8614021900092257,185,0.03090664066368658,182
ENSMUSG00000058046,4933430I17Rik,Gene Expression,0.004964517483099419,0.26233770114621136,0.8540124724840867,38,0.007235774642964097,38
ENSMUSG00000025068,Gsto1,Gene Expression,0.004963496900913455,0.2709084537048452,0.8637056510619716,4222,0.7628616961443271,2641
ENSMUSG00000024044,Epb41l3,Gene Expression,0.004963022359361991,0.2687033594092241,0.8611381529937999,149,0.02619819696301571,141
ENSMUSG00000024188,Luc7l,Gene Expression,0.004962994281511563,0.27070217017568865,0.8633866568909497,919,0.17197687787970928,810
ENSMUSG00000004892,Bcan,Gene Expression,0.004960971988659832,0.2457993556537934,0.8299444325957971,13,0.00243952450334928,13
ENSMUSG00000018899,Irf1,Gene Expression,0.004960196151963159,0.2711230018282642,0.8641036373623187,1641,0.3067535684434599,1345
ENSMUSG00000021611,Tert,Gene Expression,0.004958915353298468,0.2690884860276961,0.8614021900092257,130,0.023069403585604262,124
ENSMUSG00000069814,Ccdc92b,Gene Expression,0.004958047859287298,0.24185902520091873,0.8228552970110281,10,0.002147167867967804,10
ENSMUSG00000093803,Ppp2r3d,Gene Expression,0.004955691352902124,0.27131020903277747,0.8643507201710141,818,0.15298417102975645,736
ENSMUSG00000030423,Pop4,Gene Expression,0.004954648214235627,0.2713965055455503,0.8643507201710141,784,0.13946306254513746,685
ENSMUSG00000045991,Onecut2,Gene Expression,0.0049542457751693275,0.271709425347578,0.8648279346448108,2193,0.40600187257716297,1670
ENSMUSG00000028496,Mllt3,Gene Expression,0.004952957058196191,0.26942409964094205,0.8617391320344524,125,0.023029493636368192,121
ENSMUSG00000044340,Phlpp1,Gene Expression,0.004949816225928939,0.27198952915239927,0.8654334820057263,1137,0.21677672813069643,970
ENSMUSG00000032012,Nectin1,Gene Expression,0.0049491038809711995,0.27222939010314473,0.8657338886987032,3456,0.6374926034793471,2314
ENSMUSG00000021294,Kif26a,Gene Expression,0.00494769760227731,0.26684053984525447,0.8585154554793699,54,0.009876808097336438,54
ENSMUSG00000030104,Edem1,Gene Expression,0.004946176446365038,0.27248391596093935,0.8660091456127339,12441,2.279862649999204,4264
ENSMUSG00000075600,Zc3h3,Gene Expression,0.004945369453924832,0.27196251411204275,0.8654334820057263,416,0.07906207283523847,399
ENSMUSG00000024030,Abcg1,Gene Expression,0.004944640469404177,0.27166393218954865,0.8648260330139276,326,0.06309187107829425,301
ENSMUSG00000034300,Fam53c,Gene Expression,0.004942994594196848,0.27226371269982574,0.8657338886987032,536,0.10536046513613101,491
ENSMUSG00000022100,Xpo7,Gene Expression,0.004940629946049413,0.27295985988161386,0.8663743254077324,1800,0.3259058011428285,1432
ENSMUSG00000025591,Tma16,Gene Expression,0.004939399725432578,0.2721308158321656,0.8655970781662823,297,0.0533747851045169,282
ENSMUSG00000029843,Slc13a4,Gene Expression,0.004939352030258084,0.23492452186390422,0.8130820574284474,9,0.0018576073489091312,9
ENSMUSG00000020788,Atp2a3,Gene Expression,0.004939267168515086,0.2707187565603144,0.8633866568909497,121,0.02233273619169122,118
ENSMUSG00000021065,Fut8,Gene Expression,0.004939237415872805,0.2725657276086446,0.8660091456127339,465,0.08427634705324166,434
ENSMUSG00000029672,Fam3c,Gene Expression,0.004938728698587419,0.27309749858898713,0.8665483172130936,1474,0.27290473243763136,1224
ENSMUSG00000001281,Itgb7,Gene Expression,0.004937925263037913,0.27081216398262775,0.8635415849689386,126,0.02303863688886636,117
ENSMUSG00000027882,Stxbp3,Gene Expression,0.0049375687621198315,0.2727415810731104,0.8661096399952729,522,0.1039076922979527,486
ENSMUSG00000074594,Wfdc9,Gene Expression,0.004935512154568024,0.2608136730076174,0.8518533343193567,22,0.004808936813991466,22
ENSMUSG00000103906,Tigd5,Gene Expression,0.0049316801401655275,0.2724850593891426,0.8660091456127339,226,0.04154889139049165,215
ENSMUSG00000028256,Odf2l,Gene Expression,0.004931036700223124,0.2734909210708758,0.8672025699733795,617,0.11612615588828876,564
ENSMUSG00000017837,Nkiras2,Gene Expression,0.0049286095156491,0.27397234618377864,0.8680339942832563,1120,0.21007467307019173,979
ENSMUSG00000031257,Nox1,Gene Expression,0.004926305296073696,0.24083225343098968,0.8221617678643607,9,0.0014296741314862203,9
ENSMUSG00000015697,Setdb1,Gene Expression,0.004925911726830687,0.2737187212707979,0.8677820486898256,400,0.07594119737389614,381
ENSMUSG00000025395,Prim1,Gene Expression,0.004922206776935943,0.27137573018783634,0.8643507201710141,97,0.018354165688686263,93
ENSMUSG00000000782,Tcf7,Gene Expression,0.00492135173021142,0.25514341395590545,0.8436856145908384,17,0.003008938653058768,17
ENSMUSG00000022175,Lrp10,Gene Expression,0.004920288417399568,0.27487276285500006,0.8693418571627598,2040,0.3775203741895632,1595
ENSMUSG00000098678,Mroh6,Gene Expression,0.0049186478505358,0.27150706099669675,0.8644695067734496,108,0.02149756989594289,105
ENSMUSG00000024182,Axin1,Gene Expression,0.004917821534478649,0.2747149763782386,0.8691930047501205,590,0.10866309747688013,540
ENSMUSG00000084883,Ccdc85c,Gene Expression,0.004917388912095938,0.2744560944645822,0.8688876662870163,388,0.07269451510096217,359
ENSMUSG00000022119,Rbm26,Gene Expression,0.004915888783651237,0.27488767336232,0.8693418571627598,613,0.11952777390784083,558
ENSMUSG00000037400,Atp11b,Gene Expression,0.004915562049942219,0.2750858672140777,0.8695110767343945,781,0.14111200836097904,701
ENSMUSG00000062785,Kcnc3,Gene Expression,0.004910820001320956,0.27380051869994726,0.8678985340985823,138,0.025647065234565537,135
ENSMUSG00000019846,Lama4,Gene Expression,0.004910778581395322,0.27523773127776874,0.8695110767343945,496,0.09292031685061503,450
ENSMUSG00000046532,Ar,Gene Expression,0.004909855979780263,0.2756506653989006,0.8702430033046984,816,0.1481523834286116,735
ENSMUSG00000006676,Usp19,Gene Expression,0.004908353562039473,0.27595904120898984,0.8706771833845314,1622,0.30165762533603957,1332
ENSMUSG00000024487,Yipf5,Gene Expression,0.004906829282285419,0.2761016089549453,0.8707507028976934,1675,0.3046784932177442,1361
ENSMUSG00000038147,Cd84,Gene Expression,0.004906042013212326,0.2759991828417496,0.8706771833845314,890,0.1690148341228533,788
ENSMUSG00000051224,Tceanc,Gene Expression,0.004904848571152005,0.27399893684285814,0.8680339942832563,129,0.02547057628274186,124
ENSMUSG00000040188,Scamp2,Gene Expression,0.004903879175979596,0.27621293882314313,0.870771343088869,830,0.15524081612514568,748
ENSMUSG00000005262,Ufd1,Gene Expression,0.004903574607377388,0.2764425429285935,0.8709703474703135,2152,0.3970209209209908,1658
ENSMUSG00000112129,Pbld1,Gene Expression,0.004903382050494794,0.276511355430173,0.8710446835080006,8651,1.6050806061773633,3823
ENSMUSG00000018848,Rars,Gene Expression,0.004899328175504856,0.27678278808700285,0.8713081275297121,1441,0.2632178266835048,1200
ENSMUSG00000053825,Ppfia2,Gene Expression,0.004898422520906903,0.26693307190925,0.8585154554793699,30,0.005689912902353028,30
ENSMUSG00000058761,Rnf169,Gene Expression,0.004897778746366841,0.27695377572342306,0.8713081275297121,1589,0.2969050752073083,1296
ENSMUSG00000032066,Bco2,Gene Expression,0.0048974944035050805,0.2765748572659428,0.8711022687236519,525,0.09830968750777878,485
ENSMUSG00000074671,Tspyl3,Gene Expression,0.004896862215643724,0.2700368048273982,0.862758638385971,48,0.009706873000238767,47
ENSMUSG00000030909,Anks4b,Gene Expression,0.0048955653278631665,0.2771671685971875,0.8716850887653261,1623,0.2974654349228519,1335
ENSMUSG00000025020,Slit1,Gene Expression,0.004891849979689998,0.26732666590247955,0.8586612971541282,31,0.006116559727595849,31
ENSMUSG00000061118,Dnajc30,Gene Expression,0.004891447276432445,0.2752331266030137,0.8695110767343945,132,0.02458189570481978,127
ENSMUSG00000096537,Fam240b,Gene Expression,0.004891342826380258,0.25479882973978407,0.843283187130721,18,0.003226553764124188,18
ENSMUSG00000002844,Adprh,Gene Expression,0.004890946851859543,0.27705482848245633,0.8714740628768054,417,0.07721878318777596,398
ENSMUSG00000033931,Rbm34,Gene Expression,0.004886166502242464,0.2776370787786191,0.8725930899840985,516,0.09495758455203032,482
ENSMUSG00000044296,Zfp879,Gene Expression,0.0048853310516291494,0.27268343090697655,0.8660744875668047,54,0.010324568250732902,54
ENSMUSG00000007827,Ankrd26,Gene Expression,0.004884716973638238,0.2767823920238415,0.8713081275297121,195,0.03695227611552749,189
ENSMUSG00000058435,Btnl4,Gene Expression,0.004884457060874978,0.25997119450933814,0.8502470466361483,18,0.0035110935075440613,17
ENSMUSG00000061461,Smim20,Gene Expression,0.004884197464184321,0.2780782658499368,0.8732673027498097,948,0.1710816372738848,818
ENSMUSG00000041638,Gcn1,Gene Expression,0.004879861873824499,0.27860471817636334,0.8742106025733744,1286,0.2412783472191543,1111
ENSMUSG00000042784,Muc1,Gene Expression,0.004879690407996007,0.272805455667249,0.866169687245462,58,0.010394527478391457,56
ENSMUSG00000026254,Eif4e2,Gene Expression,0.00487962273045496,0.2787123537143843,0.8742106025733744,2215,0.4106537948415336,1690
ENSMUSG00000071341,Egr4,Gene Expression,0.00487826397187036,0.25514146450403086,0.8436856145908384,15,0.0026425976632695703,15
ENSMUSG00000078611,Gm5901,Gene Expression,0.004877573853829019,0.26304790400588374,0.8540124724840867,20,0.0036356953244113745,20
ENSMUSG00000000563,Atp5f1,Gene Expression,0.004877251837498641,0.27889354067723415,0.874544404047788,1786,0.33109388883107027,1414
ENSMUSG00000052392,Acot4,Gene Expression,0.00487462428839631,0.2791793841643908,0.8748240481345699,2169,0.39277242823040726,1659
